CustomerID,Name,Email,Phone,Address,Age,Gender,PurchaseHistory,LoyaltyPoints
111,Tiffany Cole,christinabrown@yahoo.com,001-427-012-3137x8856,"7431 Julie Mountain, Jamesmouth, KY 71039",38,Female,"['Malhadinha Tinto', 'Weinheimer Kabinett', 'Pillar Box Reserve', 'Finca la Linda', 'Villa di Petrognano', 'Watson Vineyard']",378
112,Dawn Carpenter,jamesbright@hotmail.com,816.746.6604x95023,"97025 Ibarra Fords Suite 751, North Kathleenfurt, WY 28952",33,Male,"['Family Vineyard Selection Ghost Pines Vineyard', '42 NORTH Estate Bottled', 'Estate Bottled Rosado']",243
113,Theresa Pacheco,haydenrichard@guzman.org,665-942-5413,"874 Matthew Divide Apt. 675, Katiestad, ND 55414",29,Female,['Cepas Viejas'],92
114,Cynthia Barr,ginadillon@ball-waller.com,(735)575-0913,"085 Hull Via Suite 651, North John, MD 17951",58,Female,"['Padrillos', 'Imperial Kir', 'Heba', 'Vigneto Poiega', 'La Pilar', 'Nero']",402
115,Colin James,jenniferjacobs@hotmail.com,001-081-708-4971x66100,"PSC 1795, Box 4307, APO AP 70817",48,Female,"['Cuvée Margot', 'Oratorio', 'Natalie Grace Harrison Clarke Vineyard', 'Fiulot']",72
116,Carl Smith,edgar63@johnson-ramos.org,001-744-488-8278,"69683 Meghan Islands Suite 459, Antonioport, NY 21262",45,Female,"['Cuvée Classique', 'Ambiente', 'Tannatis', 'Nagengast Estate Vineyard', 'Cuvée Colette', 'Spätlese Trocken', 'Petit Albet Made with Organic Grapes Chardonnay-Xarel-lo', 'Pelagrilli', 'Artist Series Red Cuvee']",567
117,Jamie Nichols,morganterry@davis-huynh.com,792.928.6165,"148 Garcia View Suite 116, South Karen, AR 84083",42,Female,"['Mononi Vineyard', 'Knight Vision', 'Murtas', 'Steve Lee Reserve', 'Meredith Mitchell Vineyard', 'Boito', 'Il Corzano', 'Ceja Farms', 'Keyneton Estate Euphonium']",522
118,Alice Yates,joyce86@bishop.com,(494)502-4319x7223,"430 Hahn Cape, Taylorton, DE 59859",23,Male,['Piancarda'],96
119,Elizabeth Chaney,deniseperez@yahoo.com,513-727-9170x675,"580 Stevens Forges Suite 990, North Glennbury, MS 73114",37,Male,"['Duo de Conseillante', 'Sorano Coste & Bricco']",40
120,Anthony Gray,davisjohn@allen.com,097.299.1532,"Unit 5630 Box 5984, DPO AP 32195",39,Female,"['Mirepoix', 'Löhrer Berg Spätlese', 'Grand Cru Family Reserve Brut', 'Silverwood Vineyard Mountain Grown', 'Fredericks Vineyard', 'Alder Creek Vineyard', 'Lot 179']",203
121,Robin Robertson,johnsondaniel@lane-cochran.com,777-190-8820x0535,"PSC 4303, Box 9230, APO AA 80803",66,Male,"['Romane Machotte', 'Canah Brut', 'Longeroies', 'Les Chante Alouettes', 'Canoe Ridge Estate']",330
122,Troy Bradley,rebekah52@mcdonald-massey.com,873.880.4524x397,"95838 Bryant Village, North Elizabeth, AL 93156",21,Female,"['Bricco Luciani', 'And Why am I Mr. Pink? Rosé of', 'Detour', 'Olive Hill Estate Vineyards Special Selection']",368
123,Sarah Carr,april67@sanchez.org,001-396-440-5117x6637,"09370 Joy Underpass Apt. 051, Donnaport, AK 83110",53,Female,"['Bugader', 'Rayons de Soleil', 'Appellation', 'Mirlo Blanco', 'Jakkalsfontein', 'Cuvée Ernest Sélection des Grains Nobles', 'Argentiera']",196
124,Benjamin Villa,kathryn91@hotmail.com,562.172.6194x25185,"3594 Sarah Coves Suite 453, North Renee, CT 46842",42,Male,"['Briccotondo', 'Ivoire et Ebène Brut', 'Morisoli Vineyard', 'Barrel Selection Red Wine', 'Gran Premio Three Creek Vineyard', 'Bliss', 'Conde de Alicante', 'Varvàra']",432
125,Alan Larsen,brandonpadilla@mccoy-stuart.biz,001-980-957-6561,"200 Brianna Vista Apt. 930, Jonesstad, WA 67364",25,Male,"['El Miracle by Mariscal', 'Estate Bottled Dry', 'VA Viña Aljibes', 'Caldera', 'Le Roselle', 'Carte Blanche Extra Dry', 'La Petite Perrière', 'Estate Collection Branco']",360
126,Nicholas Jones,mark52@brown-king.com,080-100-9926x0842,"PSC 9645, Box 4569, APO AP 76034",38,Female,"['Sultry Red Bistro Style', 'Olmata', 'Les Montachins', 'Chameleon']",44
127,Mrs. Tiffany Cook,leslie34@taylor-villa.com,(058)863-7017x7376,"2964 Jordan Square, Michaelmouth, OH 96658",53,Male,"['Vaudésir Grand Cru', 'Extra Cuvée de Réserve Vintage Brut', 'Merlot Cabernet', 'WCF Red']",288
128,Jeffery Harris,tgreer@hotmail.com,462.952.3548,"191 Brian Flats Apt. 044, Tuckerhaven, MI 32439",58,Female,"['Special Edition', 'Cape Maidens Rosé', 'McKinley Springs', 'Black Diamonds', ""Brich d'America"", 'Granaio']",570
129,Mary Gill,hebertjulie@schmitt.com,+1-593-808-3931x17068,"44118 Michelle Stravenue, Larryborough, HI 04023",45,Female,"['Danielle Estate', 'Grand Année', 'Reserva Barrancas Vineyards']",264
130,Michael Nelson,donaldgibson@gonzalez.net,132-471-9068x877,"38872 Sherri Plaza, Martinfurt, WV 41050",24,Female,"['Domaine Drouhin-Vaudon Montmains Premier Cru', 'Ayrum', 'Bric Balin', 'Unbridled Bien Nacido Vineyard', 'Estate Risa']",325
131,David Harris,rcortez@gmail.com,(198)103-2793,"50028 Morrison Brook, Laurastad, CO 91286",53,Female,['Les Muraires Douce Vie Tentation'],19
132,Brian Carter,ezavala@yahoo.com,001-980-066-9051x0290,"327 Tyler Island, East Dan, FL 87346",45,Male,"[""Rodney's Vineyard La Rouge"", 'Alphonse', 'Ramón Roqueta Reserva', 'Alegria', 'Tinto Roble']",85
133,Rachel Phelps,carlsonpaul@munoz.org,(108)138-6551x592,"652 William Falls Apt. 265, West Caroline, MT 05798",47,Male,"['Whole Bunch Pressed', 'Thunder Adama II', 'Marissa Vineyard', ""After Hours Proprietor's Choice Bien Nacido Vineyard"", 'Felino', 'Rosenberg Select', ""‘Rough Justice' Red"", 'Merlot/Pinotage', 'Rosé Brut Talento']",639
134,Michael Hayes,kathygould@roberts.org,813-238-0604x764,"56616 Sullivan Estates Suite 302, North Markbury, OH 68534",55,Female,"['Don Giovanni', 'NAKED', 'Montornello', 'Héritages', 'Oak Barrel Selection']",470
135,Lisa Davis,keith36@day.com,001-624-771-3275x924,"7338 Morgan Club, South Michelle, ME 56309",39,Female,"['Gimblett Gravels Reserve', 'Familia Navarro Torrre Grand Gold Medal', 'Empreinte Premier Cru Brut', 'Impetu']",296
136,Jason Zhang,hamiltonmichael@barron-lopez.com,001-210-996-4261,"78295 Palmer Ramp Apt. 016, Victoriaburgh, HI 95385",25,Male,"['Flor de Campo', 'Picnique', 'Botrytis']",54
137,April Smith,xwinters@vasquez.biz,001-396-998-0488x885,"52018 Veronica Valley Suite 734, West Samanthaton, NH 54494",41,Female,['Abetina'],29
138,Margaret Middleton,julieyoung@brown-solis.org,194-017-9219,"5834 Samantha Roads Suite 039, Sarahstad, ID 69224",52,Female,"['Guru', 'Esquisse', 'Tagus Creek Chardonnay and Fernão Pires', 'Pfaffenhölzl', 'Vigneti di Torbi', 'Ockfener Bockstein Kabinett Erste Lage']",84
139,Patrick Harris,markrichardson@gmail.com,001-420-624-1616x890,"23793 Monica Throughway, Edwardview, ID 89227",57,Male,"['Bungalow Red', 'Great White Unwooded', 'The Vocation', 'Rosato Romantico', 'Pfaffenhölzl', 'Lunetta Brut']",114
140,Jennifer Griffin,tonya83@yahoo.com,6208884586,"133 Diane Lights, Kelseymouth, WY 94090",47,Male,"['Trentangeli', 'Farmhouse', 'Domaine Long-Depaquit Les Clos Grand Cru']",105
141,Elizabeth Wilson,greenpamela@wallace.com,001-026-678-9501x4415,"0688 Ramirez Island, Lauraport, MA 58010",36,Female,"['The Lady', 'Duca San Felice Riserva', ""Casa d'Aguilar Tinto""]",180
142,Benjamin Mcdonald,barrettmelissa@walton-johnson.org,001-679-061-3554x82397,"83580 Tiffany Square Suite 320, South Andrewberg, CO 14115",59,Female,"['Cardenal Cisneros Reservas', 'Serrado Colheita', 'Albesani Santo Stefano', 'Esprit de Sarrail', 'Charlotte', ""L'Espill""]",450
143,Tyler Parker,jenniferclark@hoffman.com,907.089.8224x093,"67034 Patricia Parkways, Markmouth, OK 42792",23,Female,"['Long Haul Ciel du Cheval', ""Liar's Dice"", 'Aldone', 'Les Belles Vignes', 'Poggio al Vento', 'Chenowith Ranch', 'Triumph', 'Fiddletown Special Reserve']",344
144,Alexis Mueller,eosborne@hotmail.com,796.255.0583,"9657 Lisa Turnpike Apt. 473, Joshuaberg, ID 59119",21,Male,"['Special Barrel', 'Solatio del Tani', ""Emma's Vineyard Unwooded""]",147
145,Allison Allen,debbie29@phillips.info,451-470-6420x13661,"695 Keith Forges, New Kayla, KS 56265",58,Female,['Las Mulas Reserve'],31
146,Clarence Andrews,hickmanjill@hall.biz,680-517-6297x6991,"54635 Alyssa Trail, Shawntown, ND 40476",27,Female,"['Mature Vine', 'XCV', 'Companhia das Lezírias Tyto Alba Vinhas Protegidas', ""Cuvée Réserve de l'Aiëul"", 'Priore']",170
147,Terry Clark,davidjennings@hotmail.com,001-772-501-3284x25803,"836 Gardner Fort, North Jacobmouth, SD 79570",52,Male,['Les Porets Saint-Georges Premier Cru'],47
148,Steven Yu,paul99@browning.com,273.601.7363,"70751 Carlson Fork Suite 565, North Jessicaburgh, NC 92797",33,Male,['Brut Reserva Special Edition'],24
149,Diane Williams,trevinorichard@james.com,669.686.2971x253,"2718 Nicole Pine, Campbellbury, WY 28058",61,Female,"['Manzoni Moscato Rosé', 'Sassello Gran Selezione', 'Clos Saint-Désiré', 'Vigna Mandorlo', 'Barbarian']",480
150,Joshua Reilly,chaneyjessica@vaughn.net,+1-794-532-4480,"26246 Howard Rue Suite 584, West Seth, LA 29713",21,Female,"[""L'Isabelle"", 'Oracle', 'Alliance Brut', 'Danielle Estate']",288
151,Sabrina Gonzalez DVM,ballardsamuel@richards.com,843.331.8929,"4351 Amber Walks Apt. 164, Danielleshire, AK 47626",23,Female,"['Virginie de Valandraud', 'Uhin Berdea', 'Sélectionné', 'Dario Estate', 'Tagus Creek Chardonnay and Fernão Pires', 'Nobile', ""Terra D'Alter"", 'Lady Rosa', 'Tradition Rosé Brut']",234
152,Tyler Howard,cynthia18@yahoo.com,+1-389-017-5997x227,"9189 Amanda Mountains Apt. 875, South Scottborough, TX 57069",36,Female,"['Mithas', 'Cuvee Pom', 'Ürziger Würzgarten Alte Reben GG Dry', 'Ganymede', 'Three Gardens Shiraz-Grenache-Mourvèdre', 'Reina Ana Reserva', 'Oppenheimer Herrenberg Auslese']",329
153,Anthony Abbott,hernandezjames@hotmail.com,+1-788-837-4087x955,"294 Justin Land, North Amberchester, ID 03205",26,Female,"['Luckenwald', 'Carneros Selection Estate', 'Beauroy Premier Cru', 'La Bourgeoise', 'Domaine du Pavillon Clos des Mouches Premier Cru', 'Rocca Guicciarda Riserva', ""Chico's Run Doña Margarita Vineyard Unfiltered"", 'Tapada do Barão Colheita Seleccionada']",328
154,Bob Collins,bartonangelica@schmidt.com,+1-835-430-6949x49238,"Unit 3008 Box 1722, DPO AP 84053",61,Female,"['Arthur', 'Château Cheval Noir Le Fer', 'Haven', 'Brunet', 'Alaya', 'Cannubi Riserva', 'The Vegan Vine', 'Three Sisters Cuvée', ""President's Select""]",495
155,Monica Sampson,markdiaz@lee-wilson.com,(849)549-8076,"06949 Ibarra Springs, Rodriguezborough, CA 43911",25,Male,"['Grey Glacier Single Block Las Terrazas Vineyard', 'Four-Acre', 'Aldiano', ""Vintner's Reserve Summation"", 'Casascarpa', 'Cask 23 Estate']",516
156,Erin Cameron,caseychristopher@gmail.com,587.389.3549x7331,"6902 Natasha Points, Tylerborough, FL 28743",63,Male,"['South Mountain Vineyard', 'Red Over Heels', 'Giles', 'Reserve Estate Grown', 'Broken Stones', 'White Grass', 'The Party Starter', 'Réserve St. Martin Rosé']",512
157,Kristen Davis,zgarcia@sanchez-mills.com,001-150-945-4527x0010,"17387 Clayton Creek Suite 566, Lake Meredithtown, ME 69108",29,Male,"['Amber Ridge Vineyard', 'Saarburger Rausch Kabinett', 'Vogt Vineyard', 'Barrel 32']",112
158,Michelle Lowery,hmartinez@dickson-hernandez.com,132.822.8327x1680,"6183 Emily Estate Apt. 985, Morrisonborough, NJ 21731",38,Male,"['Gönnheimer Mandelgarten Eiswein', 'Emotion Sec', 'Bürsting']",129
159,Marco Garcia,tara39@evans-harris.com,(607)726-4821x0463,"26870 Lindsay Road Apt. 891, Billyfurt, FL 62809",69,Female,"[""Ca' Visco"", ""Sables d'Azur"", 'Pena do Lobo', 'Vigneto Nervo', 'Malentrata']",140
160,Jeremiah Foster,brandon04@ibarra.biz,001-687-335-5694x5851,"854 Lisa Crossroad Apt. 175, New Jenniferland, GA 11100",44,Female,"['Château de Chamirey Les Cinq Premier Cru', 'Le Corti', 'En Virondot Premier Cru', 'CabOvation Reserve']",168
161,Rhonda Crawford,markdavis@santos-santiago.com,565-239-7554x8243,"4841 Ashley Trafficway Suite 354, Hoffmantown, AK 24918",37,Female,"['Villa Antinori', 'Touraine Sauvignon', 'Gueberschwihr', 'Thirteen Moons', 'Montaria', 'Abbey-Harris Vineyard']",498
162,Joseph Hudson,troy83@payne.com,(050)646-4460,"USNS Burns, FPO AA 19758",63,Male,"['Three Twins Vineyard', 'Cuvée Rosé Brut', 'Block Selection Reserve Block N. 13', 'Dubrovnik', 'The Expedition Cabernet Sauvignon']",225
163,Thomas Gilmore,clarencehanson@becker-kelly.com,+1-461-851-0581x271,"643 Sheena Green Apt. 005, Lake Andrea, CO 14373",65,Female,"['Ysé', 'Camarcanda', 'le jaja de jau', 'Tradição Red']",136
164,William Kelly,xvilla@hotmail.com,+1-028-297-4563x1515,"968 Fox Gardens Apt. 645, South Stephanieton, AR 99382",63,Male,"['SV Estate', 'Contrada G', 'LEHM Estate']",189
165,Anthony Turner,blakebethany@gmail.com,(040)998-2661,"53757 Shane Springs Suite 951, New Robert, SC 42709",43,Male,"['Poggio al Vento', 'Dulcet Reserve', 'Ius Naturae Brut Millesimato']",57
166,Maria Hess,edwardslauren@hotmail.com,(729)244-7120x42531,"9268 David Ridge, South Sarah, WV 42523",36,Male,"['Stefani Vineyard', 'Matilda Plains Cabernet-Shiraz-Merlot', 'elephantus blanc', 'Palisade Red Wine']",184
167,Anna Mcknight,rrodriguez@yahoo.com,001-065-719-2004x5594,"44086 Kristie Orchard, Larryport, ID 73655",53,Female,"['Pittaro Extra Dry', 'VieVité Extraordinaire', 'Hécula']",261
168,Douglas Murphy,andrea26@smith.biz,+1-794-653-5144,"PSC 2008, Box 5542, APO AP 28715",44,Male,"['Primabolla', 'Broken Rock Vineyard']",30
169,Kevin Henderson,maria97@smith.com,+1-585-702-3706,"92464 Nolan Estate, Lake Deniseberg, CT 72333",54,Female,"['Mulberry Street Vitae Springs Vineyard', 'Fleur de Champagne', 'Reserve Chelle Mountain Vineyard', ""After Hours Proprietor's Choice Bien Nacido Vineyard""]",324
170,Deborah Bush,amy90@johnson.com,001-536-901-8139,"USNV Brown, FPO AE 38296",46,Male,"[""Bob's"", 'Chardonnay de Chardonnay', 'Cruner Dry', 'Heritage Vineyards Tryfon', 'Mosconi', 'Botella', 'Vino Dolce', 'Beeson Ranch', 'Arió Extra Dry']",297
171,Daniel Robles,mosspeter@gmail.com,681.912.3643x67205,"893 Chang Points Suite 169, Davidport, KS 45772",35,Male,"['Conde de Vimioso Reserva', 'Exclusive Semi-Dry', 'Cuvée Carlotta', 'WCS', 'Mudd Vineyard Fleur de Terre', 'Le Tronsec', 'Odyssey Reserve', 'Mandrielle', 'Hermada']",846
172,Natalie Shelton,michelle38@yahoo.com,281-145-6620,"13136 Owens Court, Lake Nancybury, AR 91137",25,Female,"['La Calera', 'Calasole', 'Mature Vine', 'Les Crilles', 'House Block', 'Pfaffenberg Erste Lage', 'Brut Prestige', 'Classic Rock']",216
173,Amanda Anderson,austinsanders@hotmail.com,646.454.7633,"3839 Parker Canyon, Stephanieland, CT 32592",35,Female,"[""Marie's View Wallula Vineyard""]",91
174,Jason Dorsey,grantlewis@lopez.com,+1-564-328-0958x391,"PSC 3724, Box 8027, APO AA 76138",59,Female,"['Les Montachins', 'La Pilar', 'Ripa Delle More']",108
175,Carolyn Watson,waltonjohnny@reid-mosley.com,(089)743-0985x0517,"8459 Barron Station Apt. 745, North Jesse, NH 80479",33,Male,"[""Suzanne's Blend""]",44
176,Dr. Brent Schmidt,vroach@ramirez-phillips.com,(862)273-7010,"3618 Miller Fords Suite 437, Jamesfurt, CA 71042",22,Female,"['Viña Cornejo Costas High Altitude Vineyards', 'Vigneto Runcata']",136
177,Tiffany Johnson,dburgess@todd.com,(126)919-8305x73972,"630 Eric Wall Suite 085, North Larryton, IN 30526",63,Female,"['Duette Premium', 'Esclans', ""Saralee's Vineyard Dry"", 'Red Label Aszú 5 Puttonyos', 'Conner Lee Vineyard Conflict Red', 'V90', 'Z-Gris', 'Sotto il Castello di Novello', 'Bacio Zinfandel Dessert Wine']",504
178,Bryan Dawson,stephenlawrence@richards-smith.org,001-633-865-7737x167,"USNS Shannon, FPO AE 56089",42,Male,"['Bon Passe Vineyard', 'Viura Chardonnay', 'Madeleine', 'Zanna Riserva', 'Vigneto Brunate']",380
179,Jon Gardner,amyrodriguez@hotmail.com,+1-951-483-4401x7803,"98903 Nancy Turnpike Apt. 164, North John, NJ 81278",49,Male,"['The Ringneck', 'Deschants', 'El Taxi', 'San Rocco', 'Sand Dune', 'Ermitage', 'Devious', 'Beaune Cent-Vignes Premier Cru', 'Serego Alighieri Poderi del Bello Ovile']",324
180,Keith Daniel,kevinflores@chavez-gonzalez.com,996-767-8017x19353,"0502 Jones Forges Apt. 970, Jamesville, MO 07109",29,Male,"['Rio Vista Vineyard 2A', 'Meritage Unfiltered Merlot-Petit Verdot-Cabernet Franc-Malbec', 'Magót', 'West Rows Sangiacomo Vineyard']",392
181,Charles Hernandez DDS,raybobby@sanders.biz,(951)564-7411,"Unit 4982 Box 9476, DPO AA 81993",63,Female,"[""Telha d'Ouro"", 'WJ Meek Red Wine', 'John Martin', 'Zagal', 'Valley Oaks', 'Turquoise', 'Divinus', 'Callejon del Crimen Barrel Selection']",784
182,David Mckay,dlong@hotmail.com,+1-743-541-0083x2268,"PSC 6287, Box 6632, APO AE 99503",55,Female,"['Shellback', 'Schlossberg R  Erste Lage GG']",34
183,Margaret Rivera,payneerica@cooper.com,(124)028-0077x6292,"Unit 3338 Box 2974, DPO AP 70613",53,Female,"['Gist Ranch Estate', 'Monument Ridge', 'Grande Réserve Blanc de Blancs Grand Cru Brut', 'Traditions', 'R Collection Lot No 7 Field Blend', 'Cuvee Henri', 'Adieu Late Harvest', 'Clavis Aurea Reserva']",232
184,Christopher Burns,michael13@weaver.com,121-254-4217,"229 Bell Radial Apt. 526, Lake Jeromechester, NM 69030",30,Female,"['Shepherds Mark Destiny Ridge Vineyards Estate Grown White', ""Vintner's Collection"", 'Langenberg', 'Nutt Road Vineyard Sans Oak']",232
185,Peter Jones,operez@jacobson.com,001-564-351-1535x186,"920 Carroll Roads, Port Nathaniel, OK 46193",37,Male,"['Verhey Vineyard', 'La Villa Barton', 'Chaillot', 'D122', 'Veneroso', ""Vigneto l'Ciaciaret"", 'Funtanaliras', 'Alta Reserve Barrancas Vineyards']",640
186,Patricia Schultz,shelbychan@soto.biz,540.007.4940x9179,"USNV Chambers, FPO AP 83948",31,Male,"['Riserva Massi di Mandorlaia', ""Colombelle L'Original Blanc"", 'Winzenberg Grand Cru', 'Piano...Piano', 'Limited Release IX Clones', 'Haus Klosterberg', 'Les Chailloux Vieilles Vignes', 'DFJ Touriga Nacional-Touriga Franca', 'Cune Crianza']",360
187,Lawrence Erickson,grivera@adams.com,001-775-294-5755,"583 Logan Trail, Rebekahberg, MA 55531",28,Female,"['The HeadSnapper', 'La Verchère', 'Azzurreta', 'Domaine Lois Louise Cote Sud']",100
188,Douglas Alvarez,olong@yahoo.com,+1-172-516-6354x281,"7714 Deborah Mews, New Timothy, IN 29397",22,Female,"['La Viña de Mi Madre Reserva', 'Destiny Ridge Vineyards', 'Grand Premio Three Creek Vineyard', 'Altum Reserve', ""L'Orage""]",225
189,Jeffrey Arnold,katrinawood@hotmail.com,175.420.6013,"369 Stark Trail Suite 464, North Justin, OR 29317",21,Male,"['Cuvée Paradis Brut', 'Black Elk', 'Selvaggio Old Vine', 'Single Parcel Los Cerezos', ""Rosemary's Block"", 'Racemus']",504
190,Denise Young,riveramorgan@mitchell.biz,001-568-507-3866,"609 Butler Pike, New Joel, LA 54880",66,Male,"['Block 210 Estate', 'Redemption Zin', 'Gran Misterio', 'Vagon Rouge', 'Saint-Géréon sur lie', 'Rose Brut', 'Domaine Louis Dailly']",560
191,Austin Rasmussen,sferguson@goodwin.com,480.161.6596,"5540 Ramirez Run Suite 466, West Karenborough, FL 94029",63,Male,"['Cuvée Noir', 'Kapuzinerberg', 'Ürziger Würzgarten Spätlese']",180
192,Sandra Wheeler,brian13@hotmail.com,1863518448,"3407 Catherine Gardens, East Howardside, DE 55663",33,Male,"['Intense', 'Library Selection']",88
193,Zachary Garner,garciakrista@cole.com,(715)847-8076x3570,"42121 Vance Shores Apt. 708, North Benjaminton, KS 34968",65,Female,"['Quinta da Costa das Aguaneiras', 'Sangiacomo Roberts Road Vineyard', 'Fino Jerez Seco', 'Campo dei Gigli', 'Pegasus', 'Oui Deux', 'Les Argillières Premier Cru', 'San Luis Obispo - Mendocino Counties']",232
194,Zachary Smith,jordanwhite@thompson.biz,001-470-439-9622x762,"26545 Floyd Shores Apt. 823, Whiteburgh, AL 90844",68,Male,"['Black Time', 'Pop Earth Brut', 'Père de Famille', 'Pinnacle Sparkling Wine', 'Windacre Vineyard', 'Lucca Red Wine', 'Muscat a Petits Grains Vin Doux Naturel', ""Maxine's"", 'Domaine Virginie Thunevin']",657
195,Sarah Martinez,connor73@gmail.com,154-558-8943,"448 Carl Falls Apt. 074, Jerryfurt, AK 12681",46,Female,"['Four Soil Melange', 'Cascinotta', 'Domaine Adélie', 'Wyckoff Vineyard', 'Primolupo', 'Trocken QbA', 'Experience']",686
196,Chad Gaines,danielle42@gmail.com,836.537.7585x073,"68341 Katrina Dale Suite 023, Snydertown, MI 44613",55,Male,"['Pencarrow', 'Grand Reserve Brut', 'Out of Sight Vineyard']",195
197,Derek Peterson,greenryan@gmail.com,001-091-741-2038x63460,"000 Lara Island, Karenmouth, CA 70607",49,Female,['Piesporter QbA'],79
198,Yesenia Young,shane00@gmail.com,(389)022-3463,"198 Ann Manors Apt. 466, New Brianchester, AK 02524",26,Male,"['Archery Summit Estate', 'Porer', 'Corrida', 'Chamán Gran Reserva', 'Colombelle Edition Limitée', ""Parsons' Vineyard"", 'Torre del Piano Superiore Riserva', 'Turckheim', 'Le Clé Saint-Pierre Oak Aged']",639
199,Mr. Alejandro Thompson,anthonyhardin@robinson.biz,382.886.1407,"59590 Barbara Circle Apt. 964, Brianhaven, MN 79824",38,Male,"['Planing Mill Red', 'Héritage du Temps', 'When Cédric met Cécile Chardonnay', 'Neprica', 'Sauce']",205
